17:32:04 run E26b 20260917-173204: River creatures, and only river creatures, allowed to spawn on RIVER3. Every non-vermin creature carrying a RIVER biome token in the vanilla raws (19 species; RIVER3 holds the tropical ten in its river feature entries) is opened at 50 on every tile in every layer; every other Animal entry on the site and its ring, surface, cavern and feature alike, is closed; every hold in every layer released, and released again every 1500 ticks. Edge water at every z, the map's feature list and map_edge's fields are logged first. Any arrival at all is a river creature. Runs to 403,200 ticks or six arrivals.
17:32:04   [rig] DF already running (pid 33717), port 5555
17:32:04 == E26b arm=river_only rep=1 fort=RIVER3 budget=403200 every=1000
17:32:04   [rig] restored RIVER3.preverify -> /Users/nathanielcannon/Library/Application Support/CrossOver/Bottles/Win10/drive_c/users/crossover/AppData/Roaming/Bay 12 Games/Dwarf Fortress/save/RIVER3
17:32:04   restored RIVER3.preverify -> RIVER3 sha256 a6e181ec539f
17:32:29   [rig] clicked through to RIVER3 (world: Udon Alu); waiting for the map
17:32:29   [rig] loaded after 12s (screen=viewscreen_dwarfmodest focus=dwarfmode/Default world=true map=true paused=true modal=false year=5 tick=16801 season=0 units=21)
17:32:30   [rig] drained 0 queued popup(s)
17:32:31   baseline: 3 wild units on map, 683 pool entries, tick 16801 year 5
17:32:36   manipulation: local n,zs,minz,maxz=0,{},999,-1; local d=df.global.world.map; local W,H=d.x_count,d.y_count; for z=0,d.z_count-1 do local cnt=0; for x=0,W-1 do for _,y in ipairs({0,H-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; for y=0,H-1 do for _,x in ipairs({0,W-1}) do local b=dfhack.maps.getTileBlock(x,y,z); if b then local des=b.designation[x%16][y%16]; if des.flow_size>=4 and not des.liquid_type then cnt=cnt+1 end end end end; if cnt>0 then n=n+cnt; zs[#zs+1]=z..':'..cnt; if z<minz then minz=z end; if z>maxz then maxz=z end end end; print(('edge water: %d edge tiles with water>=4 across z %d..%d [%s]'):format(n, minz, maxz, table.concat(zs,' '))) -> edge water: 25 edge tiles with water>=4 across z 57..73 [57:17 73:8]
17:32:36   manipulation: local out={}; local ok,err=pcall(function() for i,f in ipairs(df.global.world.features.map_features) do out[#out+1]=i..':'..tostring(f._type) end end); print('map_features:', ok and table.concat(out,' ') or ('err '..tostring(err))); local me={}; for k,v in pairs(df.global.plotinfo.map_edge) do local n; pcall(function() n=#v end); me[#me+1]=tostring(k)..'='..tostring(n or v) end; print('map_edge fields:', table.concat(me,' ')) -> map_features:	0:<type: feature_init_subterranean_from_layerst> 1:<type: feature_init_subterranean_from_layerst> 2:<type: feature_init_subterranean_from_layerst> 3:<type: feature_init_magma_core_from_layerst> 4:<type: feature_init_underworld_from_layerst> 5:<type: feature_init_outdoor_riverst> 6:<type: feature_init_deep_special_tubest> 7:<type: feature_init_deep_special_tubest> 8:<type: feature_init_cavest> 9:<type: feature_init_subterranean_from_layerst> 10:<type: feature_init_deep_special_tubest> 11:<type: feature_init_deep_special_tubest> 12:<type: feature_init_cavest>
map_edge fields:	layer_x=5 surface_x=1068 layer_y=5 surface_y=1068 layer_z=5 surface_z=1068
17:32:36   manipulation: probe:edge -> x	y	z	tiletype	water	liquid
89	191	77	Shrub	0	water
90	0	76	GrassDarkFloor3	0	water
90	191	77	GrassDarkFloor4	0	water
91	0	76	GrassDarkFloor3	0	water
91	191	77	GrassLightFloor4	0	water
92	0	76	GrassLightFloor1	0	water
92	191	77	GrassDarkFloor4	0	water
93	0	76	GrassDarkFloor4	0	water
93	191	77	StoneFloor4	0	water
94	0	76	GrassLightFloor3	0	water
94	191	77	GrassLightFloor1	0	water
95	0	76	SoilFloor2	0	water
95	191	77	Shrub	0	water
96	0	76	GrassDarkFloor4	0	water
96	191	77	GrassLightFloor3	0	water
97	0	76	GrassLightFloor1	0	water
97	191	77	GrassLightFloor2	0	water
98	0	76	GrassLightFloor1	0	water
98	191	77	GrassLightFloor2	0	water
99	0	76	GrassDarkFloor3	0	water
99	191	77	GrassLightFloor1	0	water
100	0	76	StonePebbles4	0	water
100	191	77	GrassDarkFloor4	0	water
101	0	76	GrassDarkFloor4	0	water
101	191	77	GrassDarkFloor3	0	water
102	0	76	StoneFloor1	0	water
102	191	77	SoilFloor2	0	water
103	0	76	GrassDarkFloor4	0	water
103	191	77	GrassLightFloor1	0	water
104	0	76	GrassLightFloor3	0	water
104	191	76	GrassDarkRamp	0	water
105	0	76	StoneBoulder	0	water
105	191	76	StoneRamp	0	water
106	0	76	GrassLightFloor2	0	water
106	191	76	StoneRamp	0	water
107	0	76	GrassDarkFloor1	0	water
107	191	76	GrassDarkRamp	0	water
108	0	76	GrassDarkFloor2	0	water
108	191	76	GrassLightRamp	0	water
109	0	76	GrassLightFloor3	0	water
109	191	76	Shrub	0	water
110	0	76	GrassDarkFloor1	0	water
110	191	76	GrassDarkFloor3	0	water
111	0	76	StonePebbles3	0	water
111	191	76	GrassLightFloor3	0	water
112	0	76	GrassDarkFloor2	0	water
112	191	76	GrassDarkFloor2	0	water
113	0	76	Shrub	0	water
113	191	76	GrassLightFloor1	0	water
114	0	76	GrassLightFloor3	0	water
114	191	76	GrassDarkFloor2	0	water
115	0	76	Shrub	0	water
115	191	76	GrassDarkFloor2	0	water
116	0	76	GrassLightFloor3	0	water
116	191	76	GrassDarkFloor2	0	water
117	0	76	GrassDarkFloor4	0	water
117	191	76	StonePebbles3	0	water
118	0	76	GrassLightFloor1	0	water
118	191	76	GrassDarkFloor2	0	water
119	0	76	GrassDarkFloor1	0	water
119	191	76	GrassDarkFloor2	0	water
120	0	76	GrassLightFloor1	0	water
120	191	76	GrassDarkFloor1	0	water
121	0	76	StoneFloor3	0	water
121	191	76	GrassLightFloor3	0	water
122	0	76	StoneFloor2	0	water
122	191	76	GrassLightFloor1	0	water
123	0	76	GrassLightFloor3	0	water
123	191	76	Shrub	0	water
124	0	76	StoneFloor1	0	water
124	191	76	GrassDarkFloor4	0	water
125	0	76	GrassDarkFloor4	0	water
125	191	76	StoneFloor4	0	water
126	0	76	GrassDarkFloor2	0	water
126	191	76	GrassLightFloor3	0	water
127	0	76	GrassDarkFloor1	0	water
127	191	76	GrassLightFloor3	0	water
128	0	76	GrassDarkFloor1	0	water
128	191	75	GrassLightRamp	0	water
129	0	76	Shrub	0	water
129	191	75	GrassLightFloor3	0	water
130	0	76	GrassDarkFloor4	0	water
130	191	75	GrassLightFloor1	0	water
131	0	76	GrassLightFloor4	0	water
131	191	75	StonePebbles4	0	water
132	0	76	GrassDarkFloor2	0	water
132	191	75	GrassLightFloor4	0	water
133	0	76	GrassLightFloor3	0	water
133	191	75	GrassDarkFloor1	0	water
134	0	76	GrassLightFloor4	0	water
134	191	75	GrassLightFloor4	0	water
135	0	76	GrassDarkFloor4	0	water
135	191	75	StonePebbles3	0	water
136	0	76	GrassLightFloor2	0	water
136	191	75	GrassLightFloor2	0	water
137	0	76	GrassLightFloor1	0	water
137	191	75	GrassDarkFloor3	0	water
138	0	76	GrassLightFloor1	0	water
138	191	75	GrassDarkFloor1	0	water
139	0	76	GrassLightFloor4	0	water
139	191	75	GrassDarkFloor1	0	water
140	0	76	GrassDarkFloor1	0	water
140	191	75	GrassDarkFloor4	0	water
141	0	76	GrassLightFloor2	0	water
141	191	75	GrassLightFloor1	0	water
142	0	76	GrassDarkFloor3	0	water
142	191	75	Shrub	0	water
143	0	76	GrassDarkFloor2	0	water
143	191	75	GrassDarkFloor3	0	water
144	0	76	GrassDarkFloor3	0	water
144	191	75	StonePebbles3	0	water
145	0	76	GrassDarkFloor1	0	water
145	191	75	StoneFloor1	0	water
146	0	76	GrassLightFloor2	0	water
146	191	75	GrassDarkFloor4	0	water
147	0	76	GrassDarkFloor3	0	water
147	191	75	GrassDarkFloor3	0	water
148	0	76	GrassDarkFloor4	0	water
148	191	75	GrassLightFloor4	0	water
149	0	76	GrassLightFloor1	0	water
149	191	75	GrassLightFloor2	0	water
150	0	76	GrassDarkFloor4	0	water
150	191	75	GrassLightFloor2	0	water
151	0	76	GrassLightFloor2	0	water
151	191	75	GrassLightFloor3	0	water
152	0	76	GrassDarkFloor2	0	water
152	191	75	GrassDarkFloor3	0	water
153	0	76	GrassDarkFloor4	0	water
153	191	75	GrassLightFloor4	0	water
154	0	76	SoilFloor1	0	water
154	191	75	GrassDarkFloor3	0	water
155	0	76	GrassLightFloor3	0	water
155	191	75	GrassLightFloor4	0	water
156	0	76	Shrub	0	water
156	191	75	GrassLightFloor1	0	water
157	0	76	GrassLightFloor3	0	water
157	191	75	GrassLightFloor2	0	water
158	0	76	GrassLightFloor4	0	water
158	191	75	StoneFloor2	0	water
159	0	76	GrassLightRamp	0	water
159	191	75	GrassDarkRamp	0	water
160	0	77	GrassDarkFloor3	0	water
160	191	76	GrassLightFloor3	0	water
161	0	77	GrassLightFloor2	0	water
161	191	76	GrassDarkFloor1	0	water
162	0	77	GrassDarkFloor3	0	water
162	191	76	GrassLightFloor4	0	water
163	0	77	StonePebbles1	0	water
163	191	76	GrassLightFloor4	0	water
164	0	77	GrassDarkFloor1	0	water
164	191	76	GrassDarkFloor1	0	water
165	0	77	GrassLightFloor1	0	water
165	191	76	GrassDarkFloor4	0	water
166	0	77	GrassDarkFloor1	0	water
166	191	76	GrassDarkFloor3	0	water
167	0	77	GrassDarkFloor1	0	water
167	191	76	GrassDarkFloor1	0	water
168	0	77	GrassDarkFloor4	0	water
168	191	76	GrassLightFloor2	0	water
169	0	77	GrassLightFloor1	0	water
169	191	76	GrassDarkFloor2	0	water
170	0	77	GrassLightFloor3	0	water
170	191	76	StonePebbles2	0	water
171	0	77	GrassDarkFloor1	0	water
171	191	76	GrassLightFloor1	0	water
172	0	77	GrassDarkFloor2	0	water
172	191	76	GrassDarkFloor1	0	water
173	0	77	GrassLightFloor1	0	water
173	191	76	GrassDarkFloor1	0	water
174	0	77	GrassLightFloor3	0	water
174	191	76	GrassLightFloor3	0	water
175	0	77	GrassLightFloor2	0	water
175	191	76	GrassDarkFloor1	0	water
176	0	77	GrassDarkFloor3	0	water
176	191	76	GrassDarkFloor3	0	water
177	0	77	StonePebbles1	0	water
177	191	76	GrassDarkFloor2	0	water
178	0	77	GrassLightFloor1	0	water
178	191	76	GrassDarkFloor1	0	water
179	0	77	GrassLightFloor2	0	water
179	191	76	GrassLightFloor4	0	water
180	0	77	GrassDarkFloor2	0	water
180	191	76	GrassLightFloor2	0	water
181	0	77	GrassDarkFloor3	0	water
181	191	76	GrassDarkFloor2	0	water
182	0	77	GrassLightFloor2	0	water
182	191	76	GrassLightFloor3	0	water
183	0	77	GrassDarkFloor3	0	water
183	191	76	GrassDarkRamp	0	water
184	0	77	GrassDarkFloor3	0	water
184	191	77	StonePebbles1	0	water
185	0	77	GrassLightFloor1	0	water
185	191	77	GrassDarkFloor4	0	water
186	0	77	GrassDarkFloor2	0	water
186	191	77	GrassDarkFloor1	0	water
187	0	77	GrassLightFloor1	0	water
187	191	77	GrassDarkFloor4	0	water
188	0	77	GrassDarkFloor2	0	water
188	191	77	GrassDarkFloor1	0	water
189	0	77	GrassDarkFloor1	0	water
189	191	77	GrassDarkFloor2	0	water
190	0	77	GrassDarkFloor4	0	water
190	191	77	StonePebbles2	0	water
191	0	77	StoneFloor4	0	water
191	191	77	GrassDarkFloor1	0	water
0	1	75	GrassLightFloor1	0	water
191	1	77	GrassLightFloor4	0	water
0	2	75	GrassLightFloor4	0	water
191	2	77	StonePebbles2	0	water
0	3	75	GrassDarkFloor3	0	water
191	3	77	GrassLightFloor3	0	water
0	4	75	StoneBoulder	0	water
191	4	77	GrassDarkFloor2	0	water
0	5	75	GrassLightFloor3	0	water
191	5	77	GrassDarkFloor4	0	water
0	6	75	GrassLightFloor3	0	water
191	6	77	GrassLightFloor3	0	water
0	7	75	StonePebbles2	0	water
191	7	77	Shrub	0	water
0	8	75	GrassDarkFloor3	0	water
191	8	77	GrassLightFloor4	0	water
0	9	75	GrassLightFloor4	0	water
191	9	77	GrassDarkFloor3	0	water
0	10	75	Shrub	0	water
191	10	77	GrassLightFloor2	0	water
0	11	75	GrassLightFloor2	0	water
191	11	77	GrassDarkFloor3	0	water
0	12	75	StoneFloor3	0	water
191	12	77	GrassLightFloor3	0	water
0	13	75	GrassLightFloor4	0	water
191	13	77	GrassLightFloor3	0	water
0	14	75	GrassLightFloor4	0	water
191	14	77	GrassLightFloor4	0	water
0	15	75	GrassDarkFloor1	0	water
191	15	77	GrassLightRamp	0	water
0	16	75	GrassLightFloor3	0	water
191	16	78	StoneBoulder	0	water
0	17	75	GrassDarkFloor1	0	water
191	17	78	StonePebbles1	0	water
0	18	75	GrassLightFloor3	0	water
191	18	78	GrassLightFloor3	0	water
0	19	75	GrassLightFloor1	0	water
191	19	78	GrassLightFloor3	0	water
0	20	75	StoneFloor1	0	water
191	20	78	GrassDarkFloor1	0	water
0	21	75	GrassLightFloor1	0	water
191	21	78	GrassDarkFloor4	0	water
0	22	75	GrassDarkFloor1	0	water
191	22	78	GrassDarkFloor2	0	water
0	23	75	GrassLightFloor3	0	water
191	23	78	GrassLightFloor4	0	water
0	24	75	GrassLightFloor1	0	water
191	24	78	GrassDarkFloor3	0	water
0	25	75	GrassLightFloor3	0	water
191	25	78	GrassLightFloor4	0	water
0	26	75	GrassLightFloor1	0	water
191	26	78	StonePebbles1	0	water
0	27	75	GrassDarkFloor4	0	water
191	27	78	GrassLightFloor2	0	water
0	28	75	GrassLightFloor4	0	water
191	28	78	GrassDarkFloor4	0	water
0	29	75	GrassDarkFloor3	0	water
191	29	78	GrassLightFloor4	0	water
0	30	75	SoilFloor4	0	water
191	30	78	GrassDarkFloor3	0	water
0	31	75	GrassLightFloor1	0	water
191	31	78	GrassLightFloor4	0	water
0	32	74	GrassLightRamp	0	water
191	32	78	StoneFloor3	0	water
0	33	74	SoilFloor4	0	water
191	33	78	GrassDarkFloor2	0	water
0	34	74	GrassLightFloor4	0	water
191	34	78	Shrub	0	water
0	35	74	GrassLightFloor3	0	water
191	35	78	GrassLightFloor1	0	water
0	36	74	GrassDarkFloor2	0	water
191	36	78	GrassDarkFloor1	0	water
0	37	74	Shrub	0	water
191	37	78	GrassDarkFloor3	0	water
0	38	74	GrassDarkFloor1	0	water
191	38	78	Shrub	0	water
0	39	74	GrassDarkFloor4	0	water
191	39	78	GrassLightFloor3	0	water
0	40	74	GrassDarkFloor1	0	water
191	40	78	GrassDarkFloor1	0	water
0	41	74	GrassLightFloor1	0	water
191	41	78	GrassLightFloor4	0	water
0	42	74	GrassLightFloor1	0	water
191	42	78	GrassLightFloor2	0	water
0	43	74	GrassLightFloor2	0	water
191	43	78	GrassLightFloor4	0	water
0	44	74	StonePebbles1	0	water
191	44	78	GrassDarkFloor2	0	water
0	45	74	GrassDarkFloor2	0	water
191	45	78	GrassDarkFloor3	0	water
0	46	74	GrassDarkFloor3	0	water
191	46	78	GrassLightFloor3	0	water
0	47	74	GrassLightFloor1	0	water
191	47	78	GrassDarkFloor3	0	water
0	48	74	GrassDarkFloor4	0	water
191	48	78	GrassLightFloor3	0	water
0	49	74	Shrub	0	water
191	49	78	GrassDarkFloor2	0	water
0	50	74	GrassDarkFloor2	0	water
191	50	78	GrassDarkFloor4	0	water
0	51	74	GrassDarkFloor4	0	water
191	51	78	GrassLightFloor1	0	water
0	52	74	GrassLightFloor3	0	water
191	52	78	GrassDarkFloor1	0	water
0	53	74	GrassDarkFloor2	0	water
191	53	78	GrassDarkFloor2	0	water
0	54	74	GrassLightFloor2	0	water
191	54	78	GrassLightFloor3	0	water
0	55	74	GrassLightFloor1	0	water
191	55	78	GrassLightFloor4	0	water
0	56	74	GrassLightFloor4	0	water
191	56	78	GrassDarkFloor3	0	water
0	57	74	GrassDarkFloor3	0	water
191	57	78	GrassDarkFloor1	0	water
0	58	74	GrassLightFloor3	0	water
191	58	78	GrassDarkFloor4	0	water
0	59	74	StoneFloor2	0	water
191	59	78	GrassLightFloor1	0	water
0	60	74	GrassDarkFloor4	0	water
191	60	78	GrassDarkFloor3	0	water
0	61	74	GrassLightFloor4	0	water
191	61	78	GrassDarkFloor1	0	water
0	62	74	GrassDarkFloor4	0	water
191	62	78	GrassLightFloor4	0	water
0	63	74	GrassLightFloor3	0	water
191	63	78	Shrub	0	water
0	64	74	GrassDarkFloor3	0	water
191	64	78	GrassDarkFloor2	0	water
0	65	74	GrassLightFloor1	0	water
191	65	78	GrassDarkFloor1	0	water
0	66	74	GrassDarkFloor3	0	water
191	66	78	StonePebbles3	0	water
0	67	74	GrassDarkFloor1	0	water
191	67	78	GrassDarkFloor4	0	water
0	68	74	GrassLightFloor4	0	water
191	68	78	GrassDarkFloor4	0	water
0	69	74	GrassDarkFloor1	0	water
191	69	78	GrassDarkFloor4	0	water
0	70	74	GrassDarkFloor3	0	water
191	70	78	GrassLightFloor2	0	water
0	71	74	GrassDarkFloor3	0	water
191	71	78	GrassLightFloor4	0	water
0	72	74	GrassDarkFloor1	0	water
191	72	78	GrassLightFloor2	0	water
0	73	74	GrassDarkFloor1	0	water
191	73	78	GrassLightFloor2	0	water
0	74	74	GrassLightFloor1	0	water
191	74	78	StoneFloor1	0	water
0	75	74	GrassDarkFloor2	0	water
191	75	78	Shrub	0	water
0	76	74	Shrub	0	water
191	76	78	GrassLightFloor3	0	water
0	77	74	GrassLightFloor2	0	water
191	77	78	GrassLightFloor4	0	water
0	78	74	GrassLightFloor3	0	water
191	78	78	GrassLightFloor4	0	water
0	79	74	GrassDarkFloor3	0	water
191	79	78	GrassLightFloor1	0	water
0	80	74	GrassLightFloor3	0	water
191	80	77	GrassLightRamp	0	water
0	81	74	GrassLightFloor2	0	water
191	81	77	GrassDarkFloor3	0	water
0	82	74	GrassLightFloor3	0	water
191	82	77	GrassLightFloor4	0	water
0	83	74	GrassLightFloor4	0	water
191	83	77	GrassDarkFloor2	0	water
0	84	74	GrassLightFloor1	0	water
191	84	77	GrassLightFloor2	0	water
0	85	74	GrassLightFloor2	0	water
191	85	77	GrassLightFloor2	0	water
0	86	74	GrassDarkFloor4	0	water
191	86	77	StoneBoulder	0	water
0	87	74	StonePebbles2	0	water
191	87	77	GrassLightFloor3	0	water
0	88	74	GrassDarkFloor1	0	water
191	88	77	GrassDarkFloor3	0	water
0	89	74	GrassLightFloor1	0	water
191	89	77	GrassLightFloor3	0	water
0	90	74	GrassLightFloor4	0	water
191	90	77	GrassLightFloor3	0	water
0	91	74	GrassDarkFloor1	0	water
191	91	77	GrassDarkFloor2	0	water
0	92	74	StoneFloor4	0	water
191	92	77	GrassDarkFloor4	0	water
0	93	74	GrassDarkFloor2	0	water
191	93	77	Shrub	0	water
0	94	74	GrassLightFloor2	0	water
191	94	77	StoneFloor4	0	water
0	95	74	GrassLightFloor4	0	water
191	95	77	StoneFloor3	0	water
0	96	74	GrassDarkFloor1	0	water
191	96	77	GrassLightFloor1	0	water
0	97	74	GrassLightFloor1	0	water
191	97	77	GrassLightFloor2	0	water
0	98	74	GrassLightFloor2	0	water
191	98	77	GrassDarkFloor1	0	water
0	99	74	GrassDarkFloor3	0	water
191	99	77	GrassDarkFloor2	0	water
0	100	74	GrassDarkFloor1	0	water
191	100	77	GrassLightFloor1	0	water
0	101	74	GrassLightFloor1	0	water
191	101	77	GrassLightFloor2	0	water
0	102	74	GrassLightFloor2	0	water
191	102	77	GrassDarkFloor1	0	water
0	103	74	GrassDarkFloor1	0	water
191	103	77	GrassLightFloor4	0	water
0	104	74	GrassDarkFloor2	0	water
191	104	77	StonePebbles1	0	water
0	105	74	GrassDarkFloor1	0	water
191	105	77	GrassLightFloor4	0	water
0	106	74	GrassDarkFloor1	0	water
191	106	77	GrassLightFloor4	0	water
0	107	74	GrassLightFloor4	0	water
191	107	77	GrassLightFloor1	0	water
0	108	74	GrassDarkFloor4	0	water
191	108	77	GrassLightFloor2	0	water
0	109	74	GrassLightFloor3	0	water
191	109	77	StonePebbles3	0	water
0	110	74	GrassDarkFloor2	0	water
191	110	77	GrassDarkFloor2	0	water
0	111	74	GrassLightFloor4	0	water
191	111	77	GrassLightFloor1	0	water
0	112	74	StoneFloor3	0	water
191	112	77	GrassDarkFloor4	0	water
0	113	74	GrassDarkFloor1	0	water
191	113	77	GrassLightFloor1	0	water
0	114	74	GrassLightFloor4	0	water
191	114	77	GrassDarkFloor2	0	water
0	115	74	GrassLightFloor2	0	water
191	115	77	GrassDarkFloor1	0	water
0	116	74	GrassLightFloor1	0	water
191	116	77	GrassDarkFloor2	0	water
0	117	74	GrassDarkFloor1	0	water
191	117	77	GrassLightFloor4	0	water
0	118	74	GrassLightFloor4	0	water
191	118	77	GrassDarkFloor2	0	water
0	119	74	StonePebbles4	0	water
191	119	77	Shrub	0	water
0	120	74	GrassLightFloor4	0	water
191	120	77	GrassLightFloor1	0	water
0	121	74	GrassLightFloor3	0	water
191	121	77	GrassDarkFloor4	0	water
0	122	74	GrassDarkFloor3	0	water
191	122	77	GrassDarkFloor2	0	water
0	123	74	GrassDarkFloor3	0	water
191	123	77	GrassDarkFloor1	0	water
0	124	74	GrassDarkFloor1	0	water
191	124	77	GrassDarkFloor4	0	water
0	125	74	GrassDarkFloor4	0	water
191	125	77	GrassDarkFloor1	0	water
0	126	74	GrassLightFloor4	0	water
191	126	77	GrassLightFloor3	0	water
0	127	74	GrassLightFloor2	0	water
191	127	77	GrassDarkFloor1	0	water
0	128	74	GrassLightFloor2	0	water
191	128	76	GrassLightRamp	0	water
0	129	74	GrassLightFloor3	0	water
191	129	76	GrassDarkRamp	0	water
0	130	74	GrassDarkFloor4	0	water
191	130	76	GrassDarkRamp	0	water
191	131	76	GrassLightFloor2	0	water
191	132	76	GrassLightFloor1	0	water
191	133	76	StoneFloor4	0	water
191	134	76	GrassDarkFloor4	0	water
191	135	76	GrassLightFloor4	0	water
191	136	76	GrassDarkFloor2	0	water
191	137	76	GrassDarkFloor1	0	water
191	138	76	GrassLightFloor2	0	water
191	139	76	GrassLightFloor4	0	water
191	140	76	GrassLightFloor3	0	water
191	141	76	GrassDarkFloor2	0	water
191	142	76	GrassLightFloor4	0	water
191	143	76	StonePebbles1	0	water
191	144	76	GrassDarkFloor3	0	water
191	145	76	GrassLightFloor3	0	water
191	146	76	GrassLightFloor2	0	water
191	147	76	GrassDarkFloor1	0	water
191	148	76	GrassLightFloor1	0	water
191	149	76	GrassLightFloor1	0	water
191	150	76	GrassDarkFloor2	0	water
191	151	76	GrassLightFloor4	0	water
191	152	76	GrassLightFloor4	0	water
191	153	76	GrassLightFloor2	0	water
191	154	76	GrassLightFloor2	0	water
191	155	76	GrassLightFloor4	0	water
191	156	76	GrassLightRamp	0	water
191	157	76	GrassDarkRamp	0	water
191	158	76	GrassLightRamp	0	water
191	159	76	GrassLightRamp	0	water
191	160	77	GrassLightFloor4	0	water
191	161	77	StonePebbles1	0	water
191	162	77	GrassDarkFloor3	0	water
191	163	77	GrassDarkFloor3	0	water
191	164	77	GrassLightFloor4	0	water
191	165	77	GrassLightFloor1	0	water
191	166	77	GrassLightFloor2	0	water
191	167	77	GrassDarkFloor4	0	water
191	168	77	GrassDarkFloor4	0	water
191	169	77	GrassDarkFloor1	0	water
191	170	77	GrassDarkFloor1	0	water
191	171	77	SoilFloor2	0	water
191	172	77	GrassLightFloor4	0	water
191	173	77	GrassDarkFloor1	0	water
191	174	77	GrassLightFloor2	0	water
191	175	77	GrassDarkFloor4	0	water
191	176	77	GrassLightFloor2	0	water
191	177	77	GrassLightFloor4	0	water
191	178	77	GrassLightFloor3	0	water
191	179	77	SoilFloor2	0	water
191	180	77	GrassLightFloor3	0	water
191	181	77	Shrub	0	water
191	182	77	StoneFloor3	0	water
191	183	77	GrassLightFloor1	0	water
191	184	77	GrassLightFloor2	0	water
191	185	77	Shrub	0	water
191	186	77	GrassLightFloor3	0	water
191	187	77	GrassDarkFloor2	0	water
191	188	77	Shrub	0	water
191	189	77	GrassDarkFloor1	0	water
191	190	77	Shrub	0	water
17:32:37   manipulation: local RIVER={['ALLIGATOR']=true,['ALLIGATOR SNAPPING TURTLE']=true,['BEAVER']=true,['BIRD_OSPREY']=true,['CROCODILE_SALTWATER']=true,['FISH_CARP']=true,['FISH_GAR_LONGNOSE']=true,['FISH_LAMPREY_SEA']=true,['FISH_MILKFISH']=true,['FISH_PIKE']=true,['FISH_STINGRAY']=true,['FISH_STURGEON']=true,['FISH_TIGERFISH']=true,['HIPPO']=true,['MINK']=true,['PLATYPUS']=true,['RIVER OTTER']=true,['SNAPPING TURTLE']=true,['SPONGE']=true}; local site=df.world_site.find(df.global.plotinfo.site_id); local x0,x1=math.floor(site.global_min_x/16),math.floor(site.global_max_x/16); local y0,y1=math.floor(site.global_min_y/16),math.floor(site.global_max_y/16); local o,c,k=0,0,0; for _,p in ipairs(df.global.world.populations.all) do local r=p.population; if p.type==df.world_population_type.Animal and p.quantity_max<10000000 then local cr=df.creature_raw.find(p.race); local id=cr and cr.creature_id or ''; local inring=(r.region_x>=x0-1 and r.region_x<=x1+1 and r.region_y>=y0-1 and r.region_y<=y1+1); if RIVER[id] then if p.quantity<50 then p.quantity=50 end; p.flags.extinct=false; o=o+1 elseif inring then p.quantity=0; p.flags.extinct=true; c=c+1 else k=k+1 end end end; print(('river whitelist: %d river-species entries open (>=50, any tile, any layer); %d non-river entries on site+ring closed (surface, cavern, feature alike); %d entries beyond the ring left alone'):format(o,c,k)) -> river whitelist: 245 river-species entries open (>=50, any tile, any layer); 557 non-river entries on site+ring closed (surface, cavern, feature alike); 2828 entries beyond the ring left alone
17:32:37   manipulation: probe:release all -> released 3 unit(s) [all]
17:32:37   tool state ok: {'enabled': '0', 'groups_enabled': '0', 'scheduled': '0', 'initialized': '0'}
17:32:46   manipulation: probe:release all -> released 5 unit(s) [all]
17:32:50   stop rule: arrivals 12 >= 6
17:32:58   [rig] back at the title screen
17:32:58   done: {"arm": "river_only", "rep": 1, "valid": true, "breaches": [], "control": null, "arrivals": 12, "departures": 0, "deaths": 0, "ticks": 3875, "wall_s": 11.1, "stop": "arrivals 12 >= 6", "ticks_per_s": 349.4, "save_untouched": true}
17:33:24   [rig] clicked through to RIVER3 (world: Udon Alu); waiting for the map
17:33:24   [rig] loaded after 12s (screen=viewscreen_dwarfmodest focus=dwarfmode/Default world=true map=true paused=true modal=false year=5 tick=16801 season=0 units=21)
17:33:33   [rig] back at the title screen
17:33:33 run complete -> /Users/nathanielcannon/Claude/Projects/DwarfCron/data/experiments/E26b/20260917-173204
