
# E14-OCEAN2 -- Aquatic surface entries on OCEAN2, an ocean embark that is actually WET: 58% surface water, water on all four map edges, and the ocean tile 3,28 present in plotinfo.border. Same design as E14-OCEAN — open every aquatic surface entry on the site and neighbour tiles at 50, close every land entry, release surface holds every 1,500 ticks, 20,000 ticks — plus a natural arm. Does a wet ocean map produce shark and fish waves?
run 20260917-123933 fort OCEAN2 backup OCEAN2.preverify
DF v0.53.16 win64 STEAM DFHack 53.16-r1.1 world The Domain of Winds site 48 tiles 4..4,28..28 seed 424242
commits: DwarfCron db12865 seasonal-wildlife 1c43117 fps cap 1000

## Predictions (written before the run)
- edge water is the gate: arm aquatic: shark/fish/ray waves from the ocean tiles, entries debited by exactly the arrivals, as milkfish did on LAKE
- ocean entries never wave, whatever the map: arm aquatic: no shark or fish arrival and no debit in 2 x 20,000 ticks while the natural arm produces waves
- only amphibious walkers ever arrive: arm aquatic: crabs and saltwater crocodiles only, no AQUATIC+IMMOBILE_LAND species

## Replicates
arm | rep | valid | control | ticks | t/s | arrivals | departures | deaths | stop | breaches
aquatic | 1 | True | None | 20082 | 193.3 | 51 | 0 | 7 |  | 
aquatic | 2 | True | None | 20331 | 189.2 | 63 | 0 | 6 |  | 
natural | 1 | True | None | 20124 | 127.7 | 98 | 0 | 4 |  | 

## Arrivals (new unit ids, attributed by the six-tuple they carry)
arm | rep | tick | species | ref6 | n | countdown at first sighting | departed at (rel ticks) | outcome
aquatic | 2 | unit 205 CRAB: 21633 -> 6955 over 14678 ticks (slope -1.000/tick)
aquatic | 2 | unit 206 CRAB: 28811 -> 21674 over 7137 ticks (slope -1.000/tick)
aquatic | 2 | unit 208 CRAB: 26929 -> 15455 over 11474 ticks (slope -1.000/tick)
aquatic | 2 | unit 209 CRAB: 25014 -> 17759 over 7255 ticks (slope -1.000/tick)
aquatic | 2 | unit 210 CROCODILE_SALTWATER: 27019 -> 17194 over 9825 ticks (slope -1.000/tick)
aquatic | 2 | unit 213 TROGLODYTE: 24603 -> 15996 over 8607 ticks (slope -1.000/tick)
aquatic | 2 | unit 216 TROGLODYTE: 20092 -> 11829 over 8263 ticks (slope -1.000/tick)
aquatic | 2 | unit 222 CROCODILE_SALTWATER: 22115 -> 13852 over 8263 ticks (slope -1.000/tick)
aquatic | 2 | unit 217 TROGLODYTE: 25394 -> 17386 over 8008 ticks (slope -1.000/tick)
aquatic | 2 | unit 224 CROCODILE_SALTWATER: 21778 -> 13770 over 8008 ticks (slope -1.000/tick)
aquatic | 2 | unit 221 TROGLODYTE: 24536 -> 16888 over 7648 ticks (slope -1.000/tick)
aquatic | 2 | unit 226 SHARK_BLUE: 23353 -> 17420 over 5933 ticks (slope -1.000/tick)
aquatic | 2 | unit 228 CRAB: 23880 -> 23567 over 313 ticks (slope -1.000/tick)
aquatic | 2 | unit 229 CROCODILE_SALTWATER: 24673 -> 21406 over 3267 ticks (slope -1.000/tick)
aquatic | 2 | unit 230 CRAB: 27575 -> 24683 over 2892 ticks (slope -1.000/tick)
aquatic | 2 | unit 231 CRAB: 22927 -> 21525 over 1402 ticks (slope -1.000/tick)
aquatic | 2 | unit 232 CROCODILE_SALTWATER: 25992 -> 24590 over 1402 ticks (slope -1.000/tick)
natural | 1 | unit 171 BIRD_ALBATROSS: 28169 -> 8405 over 19764 ticks (slope -1.000/tick)
natural | 1 | unit 174 TOAD_GIANT_CAVE: 25938 -> 21877 over 4061 ticks (slope -1.000/tick)
natural | 1 | unit 175 JABBERER: 20570 -> 804 over 19764 ticks (slope -1.000/tick)
natural | 1 | unit 176 HUNGRY_HEAD: 23526 -> 3762 over 19764 ticks (slope -1.000/tick)
natural | 1 | unit 183 MAGMA_CRAB: 20786 -> 1022 over 19764 ticks (slope -1.000/tick)
natural | 1 | unit 188 DEMON_2: 19973 -> 209 over 19764 ticks (slope -1.000/tick)
natural | 1 | unit 194 BAT_GIANT: 28261 -> 27900 over 361 ticks (slope -1.000/tick)
natural | 1 | unit 195 BUGBAT: 24744 -> 4980 over 19764 ticks (slope -1.000/tick)
natural | 1 | unit 181 HUNGRY_HEAD: 27753 -> 8350 over 19403 ticks (slope -1.000/tick)
natural | 1 | unit 187 MAGMA_CRAB: 26279 -> 6876 over 19403 ticks (slope -1.000/tick)
natural | 1 | unit 196 BUGBAT: 23761 -> 4733 over 19028 ticks (slope -1.000/tick)
natural | 1 | unit 198 BUGBAT: 22866 -> 22540 over 326 ticks (slope -1.000/tick)
natural | 1 | unit 208 TROGLODYTE: 27332 -> 8623 over 18707 ticks (slope -1.000/tick)
natural | 1 | unit 202 BUGBAT: 22158 -> 3777 over 18381 ticks (slope -1.000/tick)
natural | 1 | unit 211 TROGLODYTE: 27953 -> 9572 over 18381 ticks (slope -1.000/tick)
natural | 1 | unit 214 TROGLODYTE: 24359 -> 6284 over 18075 ticks (slope -1.000/tick)
natural | 1 | unit 215 BIRD_ALBATROSS: 29086 -> 11011 over 18075 ticks (slope -1.000/tick)
natural | 1 | unit 220 BIRD_ALBATROSS: 29058 -> 12537 over 16521 ticks (slope -1.000/tick)
natural | 1 | unit 224 BIRD_ALBATROSS: 26649 -> 10420 over 16229 ticks (slope -1.000/tick)
natural | 1 | unit 227 TOAD_GIANT_CAVE: 27737 -> 12627 over 15108 ticks (slope -1.000/tick)
natural | 1 | unit 228 BIRD_FALCON_PEREGRINE: 28046 -> 13218 over 14828 ticks (slope -1.000/tick)
natural | 1 | unit 229 ANACONDA: 29516 -> 14688 over 14828 ticks (slope -1.000/tick)
natural | 1 | unit 230 WATER_BUFFALO: 22285 -> 9249 over 13035 ticks (slope -1.000/tick)
natural | 1 | unit 236 BIRD_OSPREY: 22121 -> 10666 over 11455 ticks (slope -1.000/tick)
natural | 1 | unit 237 BIRD_ALBATROSS: 26602 -> 15147 over 11455 ticks (slope -1.000/tick)
natural | 1 | unit 243 BIRD_ALBATROSS: 26978 -> 17183 over 9795 ticks (slope -1.000/tick)
natural | 1 | unit 245 BIRD_EAGLE: 26333 -> 18155 over 8178 ticks (slope -1.000/tick)
natural | 1 | unit 246 BIRD_ALBATROSS: 27651 -> 19473 over 8178 ticks (slope -1.000/tick)
natural | 1 | unit 250 BIRD_ALBATROSS: 20478 -> 12566 over 7912 ticks (slope -1.000/tick)
natural | 1 | unit 252 CRAB: 25829 -> 19255 over 6574 ticks (slope -1.000/tick)
natural | 1 | unit 253 LEOPARD: 20670 -> 14096 over 6574 ticks (slope -1.000/tick)
natural | 1 | unit 254 CRAB: 28068 -> 23069 over 4999 ticks (slope -1.000/tick)
natural | 1 | unit 255 MONGOOSE: 20200 -> 15199 over 4999 ticks (slope -1.000/tick)
natural | 1 | unit 256 CRAB: 29038 -> 25801 over 3237 ticks (slope -1.000/tick)
natural | 1 | unit 257 BIRD_ALBATROSS: 26892 -> 23655 over 3237 ticks (slope -1.000/tick)
natural | 1 | unit 260 WEASEL: 25149 -> 23461 over 1688 ticks (slope -1.000/tick)
natural | 1 | unit 261 BIRD_ALBATROSS: 20062 -> 18374 over 1688 ticks (slope -1.000/tick)

## Entry quantity around each departure or death (sample before -> sample of the event -> next sample)
arm | rep | event | unit | species | ref6 | quantity before -> at -> after
aquatic | 1 | death | 171 | CROCODILE_CAVE | 4,28,-1,2,-1,9 | 9 -> 8 -> 8
aquatic | 1 | death | 204 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 1 | death | 196 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 1 | death | 197 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 1 | death | 207 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 1 | death | 195 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 1 | death | 217 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 2 | death | 189 | CROCODILE_CAVE | 4,28,-1,2,-1,9 | 9 -> 9 -> 9
aquatic | 2 | death | 175 | REACHER | 3,28,-1,10,-1,13 | - -> - -> -
aquatic | 2 | death | 206 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 2 | death | 227 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 2 | death | 228 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
aquatic | 2 | death | 209 | CRAB | 3,28,-1,-1,-1,23 | - -> - -> -
natural | 1 | death | 194 | BAT_GIANT | 4,28,-1,10,-1,4 | 18 -> 18 -> 18
natural | 1 | death | 197 | BUGBAT | 4,28,-1,22,-1,17 | 10 -> 10 -> 10
natural | 1 | death | 198 | BUGBAT | 4,28,-1,22,-1,17 | 10 -> 10 -> 10
natural | 1 | death | 174 | TOAD_GIANT_CAVE | 4,28,-1,2,-1,11 | 10 -> 10 -> 9

## Manipulations applied
aquatic | 1 | +0 | local site=df.world_site.find(df.global.plotinfo.site_id); local x0,x1=math.floor(site.global_min_x/16),math.floor(site.global_max_x/16); local y0,y1=math.floor(site.global_min_y/16),math.floor(site.global_max_y/16); local o,c,names=0,0,{}; for _,p in ipairs(df.global.world.populations.all) do local r=p.population; if p.type==df.world_population_type.Animal and r.feature_idx<0 and r.cave_id<0 and r.region_x>=x0-1 and r.region_x<=x1+1 and r.region_y>=y0-1 and r.region_y<=y1+1 and p.quantity_max<10000000 then local cr=df.creature_raw.find(p.race); local id=cr and cr.creature_id or ''; local aq = id:match('^FISH_') or id:match('^SHARK_') or id:match('WHALE') or id=='ORCA' or id:match('OTTER') or id:match('CROCODILE') or id=='ALLIGATOR' or id:match('HIPPO') or id:match('PLATYPUS') or id:match('TURTLE') or id=='BEAVER' or id:match('^SEAL') or id=='CRAB' or id:match('DOLPHIN') or id:match('MANATEE') or id:match('WALRUS'); if aq then p.quantity=50; p.flags.extinct=false; o=o+1; names[id]=true else p.quantity=0; p.flags.extinct=true; c=c+1 end end end; local l={}; for k in pairs(names) do l[#l+1]=k end; table.sort(l); print(('aquatic opened: %d entries (%s); closed: %d'):format(o, table.concat(l,' '), c)) | aquatic opened: 146 entries (CRAB CROCODILE_SALTWATER FISH_BARRACUDA_GREAT FISH_BLUEFISH FISH_COELACANTH FISH_GROUPER_GIANT FISH_MARLIN FISH_MILKFISH FISH_OPAH FISH_RAY_MANTA FISH_SKATE_COMMON FISH_STINGRAY FISH_SWORDFISH FISH_TUNA_BLUEFIN ORCA SHARK_ANGEL SHARK_BLUE SHARK_BULL SHARK_FRILL SHARK_GREAT_WHITE SHARK_HAMMERHEAD SHARK_MAKO_LONGFIN SHARK_MAKO_SHORTFIN SHARK_REEF_BLACKTIP SHARK_REEF_WHITETIP SHARK_SPINY_DOGFISH SHARK_TIGER SHARK_WHALE SHARK_WOBBEGONG_SPOTTED SPERM_WHALE); closed: 71
aquatic | 1 | +0 | probe:release surface | released 0 unit(s) [surface]
aquatic | 1 | +1744 | probe:release surface | released 2 unit(s) [surface]
aquatic | 1 | +3487 | probe:release surface | released 2 unit(s) [surface]
aquatic | 1 | +5180 | probe:release surface | released 1 unit(s) [surface]
aquatic | 1 | +6819 | probe:release surface | released 2 unit(s) [surface]
aquatic | 1 | +8341 | probe:release surface | released 2 unit(s) [surface]
aquatic | 1 | +9965 | probe:release surface | released 2 unit(s) [surface]
aquatic | 1 | +11762 | probe:release surface | released 2 unit(s) [surface]
aquatic | 1 | +13506 | probe:release surface | released 4 unit(s) [surface]
aquatic | 1 | +15299 | probe:release surface | released 4 unit(s) [surface]
aquatic | 1 | +17113 | probe:release surface | released 2 unit(s) [surface]
aquatic | 1 | +18839 | probe:release surface | released 2 unit(s) [surface]
aquatic | 2 | +0 | local site=df.world_site.find(df.global.plotinfo.site_id); local x0,x1=math.floor(site.global_min_x/16),math.floor(site.global_max_x/16); local y0,y1=math.floor(site.global_min_y/16),math.floor(site.global_max_y/16); local o,c,names=0,0,{}; for _,p in ipairs(df.global.world.populations.all) do local r=p.population; if p.type==df.world_population_type.Animal and r.feature_idx<0 and r.cave_id<0 and r.region_x>=x0-1 and r.region_x<=x1+1 and r.region_y>=y0-1 and r.region_y<=y1+1 and p.quantity_max<10000000 then local cr=df.creature_raw.find(p.race); local id=cr and cr.creature_id or ''; local aq = id:match('^FISH_') or id:match('^SHARK_') or id:match('WHALE') or id=='ORCA' or id:match('OTTER') or id:match('CROCODILE') or id=='ALLIGATOR' or id:match('HIPPO') or id:match('PLATYPUS') or id:match('TURTLE') or id=='BEAVER' or id:match('^SEAL') or id=='CRAB' or id:match('DOLPHIN') or id:match('MANATEE') or id:match('WALRUS'); if aq then p.quantity=50; p.flags.extinct=false; o=o+1; names[id]=true else p.quantity=0; p.flags.extinct=true; c=c+1 end end end; local l={}; for k in pairs(names) do l[#l+1]=k end; table.sort(l); print(('aquatic opened: %d entries (%s); closed: %d'):format(o, table.concat(l,' '), c)) | aquatic opened: 146 entries (CRAB CROCODILE_SALTWATER FISH_BARRACUDA_GREAT FISH_BLUEFISH FISH_COELACANTH FISH_GROUPER_GIANT FISH_MARLIN FISH_MILKFISH FISH_OPAH FISH_RAY_MANTA FISH_SKATE_COMMON FISH_STINGRAY FISH_SWORDFISH FISH_TUNA_BLUEFIN ORCA SHARK_ANGEL SHARK_BLUE SHARK_BULL SHARK_FRILL SHARK_GREAT_WHITE SHARK_HAMMERHEAD SHARK_MAKO_LONGFIN SHARK_MAKO_SHORTFIN SHARK_REEF_BLACKTIP SHARK_REEF_WHITETIP SHARK_SPINY_DOGFISH SHARK_TIGER SHARK_WHALE SHARK_WOBBEGONG_SPOTTED SPERM_WHALE); closed: 71
aquatic | 2 | +0 | probe:release surface | released 0 unit(s) [surface]
aquatic | 2 | +1539 | probe:release surface | released 3 unit(s) [surface]
aquatic | 2 | +3307 | probe:release surface | released 3 unit(s) [surface]
aquatic | 2 | +4985 | probe:release surface | released 4 unit(s) [surface]
aquatic | 2 | +6795 | probe:release surface | released 2 unit(s) [surface]
aquatic | 2 | +8601 | probe:release surface | released 2 unit(s) [surface]
aquatic | 2 | +10117 | probe:release surface | released 2 unit(s) [surface]
aquatic | 2 | +11724 | probe:release surface | released 3 unit(s) [surface]
aquatic | 2 | +13294 | probe:release surface | released 3 unit(s) [surface]
aquatic | 2 | +14973 | probe:release surface | released 1 unit(s) [surface]
aquatic | 2 | +16710 | probe:release surface | released 1 unit(s) [surface]
aquatic | 2 | +18501 | probe:release surface | released 2 unit(s) [surface]
aquatic | 2 | +20331 | probe:release surface | released 4 unit(s) [surface]
natural | 1 | +0 | probe:release surface | released 0 unit(s) [surface]
natural | 1 | +1743 | probe:release surface | released 3 unit(s) [surface]
natural | 1 | +3332 | probe:release surface | released 5 unit(s) [surface]
natural | 1 | +5016 | probe:release surface | released 7 unit(s) [surface]
natural | 1 | +6822 | probe:release surface | released 2 unit(s) [surface]
natural | 1 | +8374 | probe:release surface | released 6 unit(s) [surface]
natural | 1 | +9999 | probe:release surface | released 7 unit(s) [surface]
natural | 1 | +11689 | probe:release surface | released 2 unit(s) [surface]
natural | 1 | +13257 | probe:release surface | released 7 unit(s) [surface]
natural | 1 | +14890 | probe:release surface | released 2 unit(s) [surface]
natural | 1 | +16629 | probe:release surface | released 2 unit(s) [surface]
natural | 1 | +18197 | probe:release surface | released 4 unit(s) [surface]
natural | 1 | +19888 | probe:release surface | released 3 unit(s) [surface]

## Pool entries that changed between load and end of replicate (544; the second instrument)
aquatic | 1 | idx 2166 | SHARK_SPINY_DOGFISH ref6=3,27,-1,-1,-1,2 quantity 16->50 max 16->16 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2167 | SHARK_WOBBEGONG_SPOTTED ref6=3,27,-1,-1,-1,3 quantity 24->50 max 24->24 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2168 | SHARK_MAKO_SHORTFIN ref6=3,27,-1,-1,-1,6 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2169 | SHARK_BULL ref6=3,27,-1,-1,-1,7 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2170 | SHARK_REEF_BLACKTIP ref6=3,27,-1,-1,-1,8 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2171 | SHARK_REEF_WHITETIP ref6=3,27,-1,-1,-1,9 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2172 | SHARK_BLUE ref6=3,27,-1,-1,-1,10 quantity 23->50 max 23->23 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2173 | SHARK_HAMMERHEAD ref6=3,27,-1,-1,-1,11 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2174 | SHARK_ANGEL ref6=3,27,-1,-1,-1,12 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2175 | FISH_SKATE_COMMON ref6=3,27,-1,-1,-1,13 quantity 20->50 max 20->20 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2176 | FISH_RAY_MANTA ref6=3,27,-1,-1,-1,14 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2177 | FISH_STINGRAY ref6=3,27,-1,-1,-1,15 quantity 9->50 max 9->9 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2178 | FISH_MILKFISH ref6=3,27,-1,-1,-1,17 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2179 | FISH_OPAH ref6=3,27,-1,-1,-1,19 quantity 14->50 max 14->14 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2180 | FISH_BLUEFISH ref6=3,27,-1,-1,-1,20 quantity 16->50 max 16->16 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2181 | FISH_SWORDFISH ref6=3,27,-1,-1,-1,21 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2182 | FISH_BARRACUDA_GREAT ref6=3,27,-1,-1,-1,22 quantity 11->50 max 11->11 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2183 | CRAB ref6=3,27,-1,-1,-1,23 quantity 441->52 max 441->441 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2190 | SHARK_FRILL ref6=3,27,-1,-1,-1,51 quantity 18->50 max 18->18 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2191 | SHARK_MAKO_LONGFIN ref6=3,27,-1,-1,-1,57 quantity 23->50 max 23->23 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2192 | SHARK_GREAT_WHITE ref6=3,27,-1,-1,-1,59 quantity 22->50 max 22->22 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2194 | BIRD_ALBATROSS ref6=3,27,-1,-1,-1,67 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
aquatic | 1 | idx 2195 | SHARK_WHALE ref6=3,27,-1,-1,-1,68 quantity 10->50 max 10->10 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2196 | SHARK_TIGER ref6=3,27,-1,-1,-1,69 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2197 | FISH_COELACANTH ref6=3,27,-1,-1,-1,70 quantity 5->50 max 5->5 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2198 | FISH_GROUPER_GIANT ref6=3,27,-1,-1,-1,72 quantity 9->50 max 9->9 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2199 | FISH_MARLIN ref6=3,27,-1,-1,-1,73 quantity 25->50 max 25->25 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2200 | FISH_TUNA_BLUEFIN ref6=3,27,-1,-1,-1,74 quantity 39->50 max 39->39 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2202 | ORCA ref6=3,27,-1,-1,-1,80 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2203 | SPERM_WHALE ref6=3,27,-1,-1,-1,82 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2293 | SHARK_SPINY_DOGFISH ref6=3,28,-1,-1,-1,2 quantity 16->50 max 16->16 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2294 | SHARK_WOBBEGONG_SPOTTED ref6=3,28,-1,-1,-1,3 quantity 24->50 max 24->24 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2295 | SHARK_MAKO_SHORTFIN ref6=3,28,-1,-1,-1,6 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2296 | SHARK_BULL ref6=3,28,-1,-1,-1,7 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2297 | SHARK_REEF_BLACKTIP ref6=3,28,-1,-1,-1,8 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2298 | SHARK_REEF_WHITETIP ref6=3,28,-1,-1,-1,9 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2299 | SHARK_BLUE ref6=3,28,-1,-1,-1,10 quantity 22->49 max 22->22 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2300 | SHARK_HAMMERHEAD ref6=3,28,-1,-1,-1,11 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2301 | SHARK_ANGEL ref6=3,28,-1,-1,-1,12 quantity 14->50 max 14->14 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2302 | FISH_SKATE_COMMON ref6=3,28,-1,-1,-1,13 quantity 20->50 max 20->20 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2303 | FISH_RAY_MANTA ref6=3,28,-1,-1,-1,14 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2304 | FISH_STINGRAY ref6=3,28,-1,-1,-1,15 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2305 | FISH_MILKFISH ref6=3,28,-1,-1,-1,17 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2306 | FISH_OPAH ref6=3,28,-1,-1,-1,19 quantity 14->50 max 14->14 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2307 | FISH_BLUEFISH ref6=3,28,-1,-1,-1,20 quantity 16->50 max 16->16 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2308 | FISH_SWORDFISH ref6=3,28,-1,-1,-1,21 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2309 | FISH_BARRACUDA_GREAT ref6=3,28,-1,-1,-1,22 quantity 11->50 max 11->11 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2310 | CRAB ref6=3,28,-1,-1,-1,23 quantity 437->36 max 437->437 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2311 | Vermin:467 ref6=3,28,-1,-1,-1,28 quantity 315->315 max 315->315 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2312 | Vermin:538 ref6=3,28,-1,-1,-1,30 quantity 309->305 max 309->309 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2313 | Vermin:540 ref6=3,28,-1,-1,-1,31 quantity 187->187 max 187->187 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2314 | Vermin:544 ref6=3,28,-1,-1,-1,34 quantity 394->390 max 394->394 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2315 | Vermin:552 ref6=3,28,-1,-1,-1,37 quantity 192->186 max 192->192 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2317 | SHARK_FRILL ref6=3,28,-1,-1,-1,51 quantity 18->50 max 18->18 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2318 | SHARK_MAKO_LONGFIN ref6=3,28,-1,-1,-1,57 quantity 23->50 max 23->23 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2319 | SHARK_GREAT_WHITE ref6=3,28,-1,-1,-1,59 quantity 21->50 max 21->21 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2320 | Vermin:551 ref6=3,28,-1,-1,-1,63 quantity 234->236 max 234->234 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2321 | BIRD_ALBATROSS ref6=3,28,-1,-1,-1,67 quantity 26->0 max 26->26 discovered 0->0 extinct 0->1
aquatic | 1 | idx 2322 | SHARK_WHALE ref6=3,28,-1,-1,-1,68 quantity 10->50 max 10->10 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2323 | SHARK_TIGER ref6=3,28,-1,-1,-1,69 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2324 | FISH_COELACANTH ref6=3,28,-1,-1,-1,70 quantity 5->50 max 5->5 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2325 | FISH_GROUPER_GIANT ref6=3,28,-1,-1,-1,72 quantity 9->50 max 9->9 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2326 | FISH_MARLIN ref6=3,28,-1,-1,-1,73 quantity 25->50 max 25->25 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2327 | FISH_TUNA_BLUEFIN ref6=3,28,-1,-1,-1,74 quantity 39->50 max 39->39 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2328 | Vermin:446 ref6=3,28,-1,-1,-1,78 quantity 448->448 max 448->448 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2329 | ORCA ref6=3,28,-1,-1,-1,80 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2330 | SPERM_WHALE ref6=3,28,-1,-1,-1,82 quantity 15->50 max 15->15 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2331 | Vermin:543 ref6=3,28,-1,-1,-1,86 quantity 226->210 max 226->226 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2332 | Vermin:553 ref6=3,28,-1,-1,-1,88 quantity 99->100 max 99->99 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2411 | MAGMA_CRAB ref6=3,28,-1,29,-1,0 quantity 19->15 max 19->19 discovered 0->1 extinct 0->0
aquatic | 1 | idx 2423 | SHARK_SPINY_DOGFISH ref6=3,29,-1,-1,-1,2 quantity 16->50 max 16->16 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2424 | SHARK_WOBBEGONG_SPOTTED ref6=3,29,-1,-1,-1,3 quantity 24->50 max 24->24 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2425 | SHARK_MAKO_SHORTFIN ref6=3,29,-1,-1,-1,6 quantity 13->50 max 13->13 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2426 | SHARK_BULL ref6=3,29,-1,-1,-1,7 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2427 | SHARK_REEF_BLACKTIP ref6=3,29,-1,-1,-1,8 quantity 7->50 max 7->7 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2428 | SHARK_REEF_WHITETIP ref6=3,29,-1,-1,-1,9 quantity 8->50 max 8->8 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2429 | SHARK_BLUE ref6=3,29,-1,-1,-1,10 quantity 22->50 max 22->22 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2430 | SHARK_HAMMERHEAD ref6=3,29,-1,-1,-1,11 quantity 19->50 max 19->19 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2431 | SHARK_ANGEL ref6=3,29,-1,-1,-1,12 quantity 14->50 max 14->14 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2432 | FISH_SKATE_COMMON ref6=3,29,-1,-1,-1,13 quantity 20->50 max 20->20 discovered 0->0 extinct 0->0
aquatic | 1 | idx 2433 | FISH_RAY_MANTA ref6=3,29,-1,-1,-1,14 quantity 6->50 max 6->6 discovered 0->0 extinct 0->0
